830176742	20190312	201903	2019	2019.1973	BUS	COMPANY						BUS													1	051	051	05	1	3.4	6	1	6	-0.29013539651838	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	0								2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20190312143000	https://bankruptcompanynews.com/cti-foods-llc-files-prepackaged-chapter-11-looks-to-shed-400mn-in-debt/
830176743	20190312	201903	2019	2019.1973	BUS	COMPANY						BUS													1	051	051	05	1	3.4	6	1	6	1.13636363636363	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20190312143000	https://whotv.com/2019/03/12/women-to-watch-dsm-company-empowering-women-to-lose-the-guilt-embrace-self-care/
830176744	20190312	201903	2019	2019.1973	BUS	COMPANY						BUS													1	057	057	05	1	8.0	2	1	2	3.83912248628885	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	0								4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20190312143000	https://www.vir.com.vn/vintech-opens-first-office-overseas-66258.html
830176745	20190312	201903	2019	2019.1973	BUS	COMPANY						BUS													1	057	057	05	1	8.0	2	1	2	1.09489051094891	4	Taicang, Hebei, China	CH	CH10	13103	36.3333	113.92	6015655	0								4	Taicang, Hebei, China	CH	CH10	13103	36.3333	113.92	6015655	20190312143000	https://www.powderbulksolids.com/news/New-Multivac-Production-Facility-Planned-in-China-03-12-2019
830176746	20190312	201903	2019	2019.1973	BUS	INDUSTRY						BUS													0	060	060	06	2	6.0	10	1	10	-0.15625	1	France	FR	FR		46	2	FR	0								1	France	FR	FR		46	2	FR	20190312143000	https://www.euractiv.com/section/alcohol/news/spirits-industry-bets-on-online-tools-for-consumer-information/
830176747	20190312	201903	2019	2019.1973	BUS	COMPANY						BUS													1	061	061	06	2	6.4	10	1	10	3.53260869565218	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20190312143000	https://www.stamfordadvocate.com/news/article/Over-2-Billion-Served-How-This-Cannabis-Company-13679751.php
830176748	20190312	201903	2019	2019.1973	BUS	BUSINESS						BUS													1	061	061	06	2	6.4	10	1	10	-2.00235571260307	1	South Korea	KS	KS		37	127.5	KS	0								1	South Korea	KS	KS		37	127.5	KS	20190312143000	https://www.dtnpf.com/agriculture/web/ag/news/article/2019/03/12/grains-soybeans-slightly-higher
830176749	20190312	201903	2019	2019.1973	BUS	COMPANIES						BUS													1	071	071	07	2	7.4	10	1	10	4.46304044630405	1	Colombia	CO	CO		4	-72	CO	0								1	Colombia	CO	CO		4	-72	CO	20190312143000	https://www.koombea.com/blog/employee-spotlight-how-koombea-rocks-wordpress/
830176750	20190312	201903	2019	2019.1973	BUS	BANK						BUS													0	080	080	08	2	5.0	2	1	2	-4.6242774566474	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20190312143000	https://menafn.com/1098242838/Dubai-banker-jailed-for-embezzling-squandering-Dh50000-on-personal-needs
830176751	20190312	201903	2019	2019.1973	BUS	COMPANIES						BUS													0	090	090	09	2	-2.0	10	1	10	4.97461928934011	4	Gobi, Qinghai, China	CH	CH06	13214	37.2344	96.9808	-1906755	0								4	Gobi, Qinghai, China	CH	CH06	13214	37.2344	96.9808	-1906755	20190312143000	https://www.analyticsindiamag.com/singapores-top-10-high-growth-analytics-ai-startups-with-the-highest-funding/
830176752	20190312	201903	2019	2019.1973	BUS	COMPANIES						BUS													1	090	090	09	2	-2.0	10	1	10	1.6366612111293	1	Nigeria	NI	NI		10	8	NI	0								1	Nigeria	NI	NI		10	8	NI	20190312143000	https://www.pulse.ng/lifestyle/careers/5-ways-to-begin-your-life-after-graduation/6zl0px2
830176753	20190312	201903	2019	2019.1973	BUS	COMPANY						BUS													1	111	111	11	3	-2.0	10	1	10	5.09554140127388	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20190312143000	https://www.brproud.com/news/world-s-largest-reese-s-display-unveiled-at-knoxville-supermarket/1842367819
830176754	20190312	201903	2019	2019.1973	BUS	COMPANY						BUS													1	112	112	11	3	-2.0	5	1	5	-6.77290836653386	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	0								3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20190312143000	https://dfw.cbslocal.com/2019/03/12/dallas-deadly-natural-gas-explosion-ntsb-atmos/
830176755	20190312	201903	2019	2019.1973	BUS	COMPANY						BUS													0	120	120	12	3	-4.0	4	1	4	0.70422535211268	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	0								3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20190312143000	https://news.yahoo.com/fedex-chooses-don-colleran-president-133001872.html
830176756	20190312	201903	2019	2019.1973	BUS	INDUSTRY						BUS													0	120	120	12	3	-4.0	10	1	10	1.02790014684288	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20190312143000	https://www.cnsnews.com/commentary/stephen-moore/stephen-moore-tariffs-nobody-wants
830176757	20190312	201903	2019	2019.1973	BUS	BUSINESS						BUS													1	173	173	17	4	-5.0	10	1	10	-2.00235571260307	1	South Korea	KS	KS		37	127.5	KS	0								1	South Korea	KS	KS		37	127.5	KS	20190312143000	https://www.dtnpf.com/agriculture/web/ag/news/article/2019/03/12/grains-soybeans-slightly-higher
830176758	20190312	201903	2019	2019.1973	BUS	CONGLOMERATE						BUS			BLR	BELARUSIAN	BLR								0	040	040	04	1	1.0	3	1	3	-2.08926875593543	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20190312143000	https://www.pakistantelegraph.com/news/259922222/turkmenistan-losing-its-marble
830176759	20190312	201903	2019	2019.1973	BUS	AIRLINE						BUS			BRA	BRASIL	BRA								1	030	030	03	1	4.0	6	1	6	1.43884892086331	4	Azul, Roraima, Brazil	BR	BR25	18585	0.921111	-60.4122	80007	4	Azul, Roraima, Brazil	BR	BR25	18585	0.921111	-60.4122	80007	4	Azul, Roraima, Brazil	BR	BR25	18585	0.921111	-60.4122	80007	20190312143000	https://www.aircargonews.net/airlines/azul-bids-for-avianca-brasil-assets/
830176760	20190312	201903	2019	2019.1973	BUS	AIRLINE						BUS			BRA	BRASIL	BRA								1	057	057	05	1	8.0	6	1	6	1.43884892086331	4	Azul, Roraima, Brazil	BR	BR25	18585	0.921111	-60.4122	80007	4	Azul, Roraima, Brazil	BR	BR25	18585	0.921111	-60.4122	80007	4	Azul, Roraima, Brazil	BR	BR25	18585	0.921111	-60.4122	80007	20190312143000	https://www.aircargonews.net/airlines/azul-bids-for-avianca-brasil-assets/
830176761	20190312	201903	2019	2019.1973	BUS	COMPANY						BUS			CAN	ALBERTA	CAN								1	060	060	06	2	6.0	10	1	10	2.33918128654971	0								0								0								20190312143000	https://www.dailypolitical.com/2019/03/12/meg-energy-corp-megef-receives-consensus-recommendation-of-hold-from-brokerages.html
830176762	20190312	201903	2019	2019.1973	BUS	COMPANY						BUS			CHN	CHINA	CHN								1	057	057	05	1	8.0	4	1	4	1.09489051094891	4	Taicang, Hebei, China	CH	CH10	13103	36.3333	113.92	6015655	4	Taicang, Hebei, China	CH	CH10	13103	36.3333	113.92	6015655	4	Taicang, Hebei, China	CH	CH10	13103	36.3333	113.92	6015655	20190312143000	https://www.powderbulksolids.com/news/New-Multivac-Production-Facility-Planned-in-China-03-12-2019
830176763	20190312	201903	2019	2019.1973	BUS	BANK						BUS			CRM	BANDIT						CRM			1	112	112	11	3	-2.0	50	5	50	-15.1633437986176	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20190312143000	https://www.680news.com/2019/03/12/ak-47-bandit-pleads-guilty-to-nebraska-bank-robbery/
830176764	20190312	201903	2019	2019.1973	BUS	COMPANIES						BUS			CVL	CITIZEN						CVL			0	100	100	10	3	-5.0	10	1	10	-0.57537399309551	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20190312143000	https://leadership.ng/2019/03/12/world-wide-web-celebrates-30th-anniversary/
830176765	20190312	201903	2019	2019.1973	BUS	INDUSTRY						BUS			EUR	EUROPE	EUR								0	036	036	03	1	4.0	8	1	8	1.18733509234829	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20190312143000	https://www.infosecurity-magazine.com:443/infosec/forging-a-place-for-women-in-cyber-1/
830176766	20190312	201903	2019	2019.1973	BUS	AIRWAY						BUS			GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	10	1	10	1.10294117647059	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20190312143000	https://www.flightglobal.com/news/articles/uk-authorities-order-halt-to-737-max-operations-456556/
830176767	20190312	201903	2019	2019.1973	BUS	BUSINESS						BUS			GHA	GHANA	GHA								1	051	051	05	1	3.4	10	1	10	1.91082802547771	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20190312143000	https://www.ghanaweb.com/GhanaHomePage/business/Ghana-Youth-Entrepreneurship-Convention-slated-for-March-15-and-16-729867
830176768	20190312	201903	2019	2019.1973	BUS	INDUSTRY						BUS			GOV	AUTHORITIES						GOV			0	010	010	01	1	0.0	10	1	10	-1.60880609652837	4	Kyoto, Kyoto, Japan	JA	JA22	35033	35	135.75	-235402	4	Kyoto, Kyoto, Japan	JA	JA22	35033	35	135.75	-235402	4	Kyoto, Kyoto, Japan	JA	JA22	35033	35	135.75	-235402	20190312143000	https://www.japantimes.co.jp/?post_type=news&p=1817815
830176769	20190312	201903	2019	2019.1973	BUS	BUSINESS						BUS			GOV	GOVERNMENT						GOV			1	010	010	01	1	0.0	10	1	10	0	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20190312143000	https://www.arabianbusiness.com/politics-economics/415213-saudi-competition-czar-to-wield-greater-power-under-revamped-law
830176770	20190312	201903	2019	2019.1973	BUS	INDUSTRY						BUS			IGOEUREEC	THE EU	EUR	EEC				IGO			0	040	040	04	1	1.0	5	1	5	-0.15625	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20190312143000	https://www.euractiv.com/section/alcohol/news/spirits-industry-bets-on-online-tools-for-consumer-information/
830176771	20190312	201903	2019	2019.1973	BUS	BANK						BUS			INDBUS	BARODA	IND					BUS			1	020	020	02	1	3.0	3	1	3	0.35714285714286	4	Baroda, Gujarat, India	IN	IN09	70124	22.3	73.2	-2114049	4	Baroda, Gujarat, India	IN	IN09	70124	22.3	73.2	-2114049	4	Baroda, Gujarat, India	IN	IN09	70124	22.3	73.2	-2114049	20190312143000	https://www.iol.co.za/news/politics/inquiry-hears-why-standard-bank-cut-ties-with-mckinsey-regiments-19837272
830176772	20190312	201903	2019	2019.1973	BUS	COMPANY						BUS			KOR	SOUTH KOREA	KOR								1	030	030	03	1	4.0	8	1	8	3.83912248628885	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20190312143000	https://www.vir.com.vn/vintech-opens-first-office-overseas-66258.html
830176773	20190312	201903	2019	2019.1973	BUS	COMPANY						BUS			KOR	SOUTH KOREA	KOR								1	057	057	05	1	8.0	8	1	8	3.83912248628885	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20190312143000	https://www.vir.com.vn/vintech-opens-first-office-overseas-66258.html
830176774	20190312	201903	2019	2019.1973	BUS	COMPANY						BUS			LAB	WORKER						LAB			0	020	020	02	1	3.0	4	1	4	-4.74683544303797	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	North Andover, Massachusetts, United States	US	USMA		42.6987	-71.1351	612355	3	North Andover, Massachusetts, United States	US	USMA		42.6987	-71.1351	612355	20190312143000	https://www.bostonmagazine.com/news/2019/03/12/merrimack-valley-gas-explosions-columbia/
830176775	20190312	201903	2019	2019.1973	BUS	COMPANY						BUS			LAB	WORKER						LAB			0	020	020	02	1	3.0	1	1	1	-4.74683544303797	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20190312143000	https://www.bostonmagazine.com/news/2019/03/12/merrimack-valley-gas-explosions-columbia/
830176776	20190312	201903	2019	2019.1973	BUS	COMPANIES						BUS			LBY	LIBYAN	LBY								0	020	020	02	1	3.0	2	1	2	-2.37430167597765	1	France	FR	FR		46	2	FR	1	United Kingdom	UK	UK		54	-4	UK	1	France	FR	FR		46	2	FR	20190312143000	https://www.middleeastmonitor.com/20190312-wikileaks-uk-saudi-traded-votes-to-secure-un-position/
830176777	20190312	201903	2019	2019.1973	BUS	COMPANIES						BUS			LBY	LIBYAN	LBY								0	020	020	02	1	3.0	8	1	8	-2.37430167597765	1	United Kingdom	UK	UK		54	-4	UK	1	Libya	LY	LY		25	17	LY	1	United Kingdom	UK	UK		54	-4	UK	20190312143000	https://www.middleeastmonitor.com/20190312-wikileaks-uk-saudi-traded-votes-to-secure-un-position/
830176778	20190312	201903	2019	2019.1973	BUS	BANK						BUS			MIL	REGIMENT						MIL			0	010	010	01	1	0.0	5	1	5	0.35714285714286	4	Baroda, Gujarat, India	IN	IN09	70124	22.3	73.2	-2114049	4	Baroda, Gujarat, India	IN	IN09	70124	22.3	73.2	-2114049	4	Baroda, Gujarat, India	IN	IN09	70124	22.3	73.2	-2114049	20190312143000	https://www.iol.co.za/news/politics/inquiry-hears-why-standard-bank-cut-ties-with-mckinsey-regiments-19837272
830176779	20190312	201903	2019	2019.1973	BUS	BANK						BUS			MIL	REGIMENT						MIL			0	012	012	01	1	-0.4	25	1	10	0.35714285714286	4	Baroda, Gujarat, India	IN	IN09	70124	22.3	73.2	-2114049	4	Baroda, Gujarat, India	IN	IN09	70124	22.3	73.2	-2114049	4	Baroda, Gujarat, India	IN	IN09	70124	22.3	73.2	-2114049	20190312143000	https://www.iol.co.za/news/politics/inquiry-hears-why-standard-bank-cut-ties-with-mckinsey-regiments-19837272
830176780	20190312	201903	2019	2019.1973	BUS	BANK						BUS			MIL	REGIMENT						MIL			0	040	040	04	1	1.0	5	1	5	0.35714285714286	4	Baroda, Gujarat, India	IN	IN09	70124	22.3	73.2	-2114049	4	Baroda, Gujarat, India	IN	IN09	70124	22.3	73.2	-2114049	4	Baroda, Gujarat, India	IN	IN09	70124	22.3	73.2	-2114049	20190312143000	https://www.iol.co.za/news/politics/inquiry-hears-why-standard-bank-cut-ties-with-mckinsey-regiments-19837272
830176781	20190312	201903	2019	2019.1973	BUS	BANK						BUS			MIL	REGIMENT						MIL			0	110	110	11	3	-2.0	10	1	10	0.35714285714286	4	Baroda, Gujarat, India	IN	IN09	70124	22.3	73.2	-2114049	4	Baroda, Gujarat, India	IN	IN09	70124	22.3	73.2	-2114049	4	Baroda, Gujarat, India	IN	IN09	70124	22.3	73.2	-2114049	20190312143000	https://www.iol.co.za/news/politics/inquiry-hears-why-standard-bank-cut-ties-with-mckinsey-regiments-19837272
830176782	20190312	201903	2019	2019.1973	BUS	TANKER						BUS			MNCUSA	BOEING	USA					MNC			0	036	036	03	1	4.0	1	1	1	-1.41342756183745	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20190312143000	https://www.politico.com/newsletters/morning-defense/2019/03/12/pentagon-talks-specifics-on-fiscal-2020-budget-today-407915
830176783	20190312	201903	2019	2019.1973	BUS	TANKER						BUS			MNCUSA	BOEING	USA					MNC			0	036	036	03	1	4.0	4	1	4	-1.41342756183745	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	20190312143000	https://www.politico.com/newsletters/morning-defense/2019/03/12/pentagon-talks-specifics-on-fiscal-2020-budget-today-407915
830176784	20190312	201903	2019	2019.1973	BUS	TANKER						BUS			MNCUSA	BOEING	USA					MNC			0	090	090	09	2	-2.0	1	1	1	-1.41342756183745	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20190312143000	https://www.politico.com/newsletters/morning-defense/2019/03/12/pentagon-talks-specifics-on-fiscal-2020-budget-today-407915
830176785	20190312	201903	2019	2019.1973	BUS	TANKER						BUS			MNCUSA	BOEING	USA					MNC			0	090	090	09	2	-2.0	4	1	4	-1.41342756183745	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	20190312143000	https://www.politico.com/newsletters/morning-defense/2019/03/12/pentagon-talks-specifics-on-fiscal-2020-budget-today-407915
830176786	20190312	201903	2019	2019.1973	BUS	TANKER						BUS			MNCUSA	BOEING	USA					MNC			0	120	120	12	3	-4.0	1	1	1	-1.41342756183745	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20190312143000	https://www.politico.com/newsletters/morning-defense/2019/03/12/pentagon-talks-specifics-on-fiscal-2020-budget-today-407915
830176787	20190312	201903	2019	2019.1973	BUS	TANKER						BUS			MNCUSA	BOEING	USA					MNC			0	120	120	12	3	-4.0	4	1	4	-1.41342756183745	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	20190312143000	https://www.politico.com/newsletters/morning-defense/2019/03/12/pentagon-talks-specifics-on-fiscal-2020-budget-today-407915
830176788	20190312	201903	2019	2019.1973	BUS	ENTREPRENEUR						BUS			USA	UNITED STATES	USA								0	020	020	02	1	3.0	6	1	6	2.20588235294118	3	West Palm Beach, Florida, United States	US	USFL	FL099	26.7153	-80.0534	293097	3	West Palm Beach, Florida, United States	US	USFL		26.7153	-80.0534	293097	3	West Palm Beach, Florida, United States	US	USFL		26.7153	-80.0534	293097	20190312143000	https://www.prnewswire.com:443/news-releases/81-c-launches-global-value-creation-platform-with-first-entrepreneur-backed-security-token-offering-sto-300810903.html
830176789	20190312	201903	2019	2019.1973	BUS	BUSINESS						BUS			USA	UNITED STATES	USA								0	040	040	04	1	1.0	2	1	2	-0.72727272727272	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	2	Florida, United States	US	USFL		27.8333	-81.717	FL	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20190312143000	https://www.dailymail.co.uk/news/article-6797141/Intel-Chair-Adam-Schiff-says-Congress-look-charges-influence-massage-parlor-owner.html
830176790	20190312	201903	2019	2019.1973	BUS	BUSINESS						BUS			USA	UNITED STATES	USA								0	040	040	04	1	1.0	6	1	4	-0.72727272727272	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20190312143000	https://www.dailymail.co.uk/news/article-6797141/Intel-Chair-Adam-Schiff-says-Congress-look-charges-influence-massage-parlor-owner.html
830176791	20190312	201903	2019	2019.1973	BUS	INDUSTRY						BUS			USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	3.23383084577115	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20190312143000	https://www.finanznachrichten.de/nachrichten-2019-03/46183890-signiant-introduces-jet-the-newest-product-on-its-saas-platform-008.htm
830176792	20190312	201903	2019	2019.1973	BUS	BANK						BUS			USA	TEXAS	USA								1	043	043	04	1	2.8	8	1	8	1.42857142857143	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20190312143000	https://menafn.com/1098242680/Commentary-Tourism-Matters-The-Innkeeper-to-the-World
830176793	20190312	201903	2019	2019.1973	BUS	BUSINESS						BUS			USA	UNITED STATES	USA								0	061	061	06	2	6.4	2	1	2	-7.94016110471807	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20190312143000	https://richmondbizsense.com/2019/03/12/dark-times-bobbyaprils-hicks-makes-plea-deal-clear-felony-charges/
830176794	20190312	201903	2019	2019.1973	BUS	BANK						BUS			USABUS	NEBRASKA	USA					BUS			1	015	015	01	1	0.0	50	5	50	-15.1633437986176	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20190312143000	https://www.680news.com/2019/03/12/ak-47-bandit-pleads-guilty-to-nebraska-bank-robbery/
830176795	20190312	201903	2019	2019.1973	BUSBUS	AIRLINE						BUS	BUS		AUS	AUSTRALIA	AUS								1	020	020	02	1	3.0	4	1	4	0.68965517241379	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20190312143000	https://www.cnbc.com/2019/03/12/qantas-ceo-responds-to-boys-letter-on-entrepreneurial-advice.html
830176796	20190312	201903	2019	2019.1973	BWA	BOTSWANA	BWA																		1	090	090	09	2	-2.0	10	1	10	1.6366612111293	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20190312143000	https://www.pulse.ng/lifestyle/careers/5-ways-to-begin-your-life-after-graduation/6zl0px2
830176797	20190312	201903	2019	2019.1973	CAN	SASKATCHEWAN	CAN																		0	018	018	01	1	3.4	7	1	7	-0.6829268292683	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	0								4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	20190312143000	https://leaderpost.com/news/saskatchewan/appeal-in-catholic-schools-funding-case-to-be-heard-this-week
830176798	20190312	201903	2019	2019.1973	CAN	CANADA	CAN																		0	020	020	02	1	3.0	2	1	2	0.82304526748971	4	Montreal Island, Quebec, Canada	CA	CA10	12713	45.5	-73.6667	-569542	0								4	Montreal Island, Quebec, Canada	CA	CA10	12713	45.5	-73.6667	-569542	20190312143000	https://www.cbc.ca/news/canada/montreal/gynecology-service-lachine-hospital-closed-1.5052624
830176799	20190312	201903	2019	2019.1973	CAN	CANADA	CAN																		0	020	020	02	1	3.0	1	1	1	-1.59489633173844	3	Sweetgrass, Montana, United States	US	USMT	MT101	48.9961	-111.961	777367	0								3	Sweetgrass, Montana, United States	US	USMT	MT101	48.9961	-111.961	777367	20190312143000	https://billingsgazette.com/opinion/editorial/gazette-opinion-keep-montana-s-eastern-ports-of-entry-open/article_2f2e192e-1c41-5119-8622-676925de3ed2.html
830176800	20190312	201903	2019	2019.1973	CAN	CANADA	CAN																		1	028	028	02	1	4.0	2	1	2	0.82304526748971	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	0								4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20190312143000	https://www.cbc.ca/news/canada/montreal/gynecology-service-lachine-hospital-closed-1.5052624
830176801	20190312	201903	2019	2019.1973	CAN	CANADIAN	CAN																		1	081	081	08	2	5.0	8	1	8	2.15827338129496	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20190312143000	https://www.finanznachrichten.de/nachrichten-2019-03/46183900-if-you-had-invested-dollar-1-000-in-hexo-stock-two-years-ago-here-s-how-much-you-would-have-made-344.htm
830176802	20190312	201903	2019	2019.1973	CAN	CANADA	CAN																		0	081	081	08	2	5.0	5	1	5	5.91327201051248	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20190312143000	https://www.tmcnet.com/usubmit/-nielsen-headset-deloitte-announce-strategic-alliance-provide-data-/2019/03/12/8917158.htm
830176803	20190312	201903	2019	2019.1973	CAN	CANADA	CAN																		1	120	120	12	3	-4.0	6	1	6	-1.98019801980198	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	0								4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20190312143000	https://www.cbc.ca/news/canada/montreal/abi-lockout-continues-1.5052585
830176804	20190312	201903	2019	2019.1973	CAN	VANCOUVER	CAN								ARG	ARGENTINA	ARG								1	160	160	16	4	-4.0	4	1	4	2.79627163781625	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20190312143000	https://www.winnipegfreepress.com/business/goldcorp-says-its-cerro-negro-mine-has-been-hit-by-an-illegal-work-stoppage-507028392.html
