849653909	20190504	201905	2019	2019.3397	GOV	GOVERNOR						GOV			HLH	DOCTOR						HLH			0	030	030	03	1	4.0	3	1	3	3.16742081447964	2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	20190603083000	https://www.herald-dispatch.com/news/marshall-to-offer-online-master-s-degree-in-accounting/article_5999409f-75a9-55d0-a926-0b6145bf4e5b.html
849653910	20190504	201905	2019	2019.3397	GOV	GOVERNOR						GOV			HLH	DOCTOR						HLH			0	051	051	05	1	3.4	2	1	2	3.16742081447964	3	Marshall University, West Virginia, United States	US	USWV	WV011	38.4232	-82.4308	1542797	3	Marshall University, West Virginia, United States	US	USWV		38.4232	-82.4308	1542797	3	Marshall University, West Virginia, United States	US	USWV		38.4232	-82.4308	1542797	20190603083000	https://www.herald-dispatch.com/news/marshall-to-offer-online-master-s-degree-in-accounting/article_5999409f-75a9-55d0-a926-0b6145bf4e5b.html
849653911	20190504	201905	2019	2019.3397	GOV	GOVERNOR						GOV			HLH	DOCTOR						HLH			0	051	051	05	1	3.4	3	1	3	3.16742081447964	2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	20190603083000	https://www.herald-dispatch.com/news/marshall-to-offer-online-master-s-degree-in-accounting/article_5999409f-75a9-55d0-a926-0b6145bf4e5b.html
849653912	20190504	201905	2019	2019.3397	ZWE	ZIMBABWE	ZWE								EDU	SCHOOL						EDU			1	080	080	08	2	5.0	10	1	10	-4.88826815642458	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	20190603083000	https://www.newsday.co.zw/2019/06/workers-petition-ed-over-slave-wages/
849653913	20190527	201905	2019	2019.4027	AGO	ANGOLA	AGO								ARE	UNITED ARAB EMIRATES	ARE								1	010	010	01	1	0.0	2	1	2	-3.8152610441767	1	Angola	AO	AO		-12.5	18.5	AO	1	Angola	AO	AO		-12.5	18.5	AO	1	Angola	AO	AO		-12.5	18.5	AO	20190603083000	https://af.reuters.com/article/commoditiesNews/idAFL4N2352GS
849653914	20190527	201905	2019	2019.4027	AGO	ANGOLA	AGO								ARE	UNITED ARAB EMIRATES	ARE								1	010	010	01	1	0.0	2	1	2	-3.8152610441767	1	Angola	AO	AO		-12.5	18.5	AO	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20190603083000	https://af.reuters.com/article/commoditiesNews/idAFL4N2352GS
849653915	20190527	201905	2019	2019.4027	ARE	DUBAI	ARE																		1	010	010	01	1	0.0	3	1	3	-3.8152610441767	1	Singapore	SN	SN		1.366667	103.8	SN	0								1	Singapore	SN	SN		1.366667	103.8	SN	20190603083000	https://af.reuters.com/article/commoditiesNews/idAFL4N2352GS
849653916	20190527	201905	2019	2019.4027	CAN	CANADA	CAN								REBMED	REBEL						REB	MED		1	010	010	01	1	0.0	3	1	3	-2.61627906976744	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20190603083000	https://www.sgtreport.com/2019/06/canadas-state-broadcaster-uses-snapchat-to-introduce-kids-to-sex-drugs-polygamy/
849653917	20190527	201905	2019	2019.4027	DEU	GERMANY	DEU								IGOEUREEC	EUROPEAN PARLIAMENT	EUR	EEC				IGO			1	0831	083	08	2	5.0	4	1	4	-0.70754716981132	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20190603083000	https://www.presstv.com/Detail/2019/06/03/597589/Germany-politics-coalition-government--Andrea-Nahles
849653918	20190527	201905	2019	2019.4027	GOV	PRESIDENT						GOV			LAB	WORKER						LAB			1	013	013	01	1	0.4	6	1	6	-4.88826815642458	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	20190603083000	https://www.newsday.co.zw/2019/06/workers-petition-ed-over-slave-wages/
849653919	20190527	201905	2019	2019.4027	IGOEUREEC	EUROPEAN PARLIAMENT	EUR	EEC				IGO													1	0831	083	08	2	5.0	6	1	6	-0.70754716981132	1	Germany	GM	GM		51.5	10.5	GM	0								1	Germany	GM	GM		51.5	10.5	GM	20190603083000	https://www.presstv.com/Detail/2019/06/03/597589/Germany-politics-coalition-government--Andrea-Nahles
849653920	20190527	201905	2019	2019.4027	ISR	ISRAELI	ISR								IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			0	070	070	07	2	7.0	1	1	1	-3.24384787472036	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Cairo Amman Bank, West Bank (general), West Bank	WE	WE00	68767	31.906	35.2	11291960	4	Cairo Amman Bank, West Bank (general), West Bank	WE	WE00	68767	31.906	35.2	11291960	20190603083000	http://english.pnn.ps/2019/06/03/iof-encourages-settlement-regional-councils-to-seize-more-land-in-area-c/
849653921	20190527	201905	2019	2019.4027	ISR	ISRAELI	ISR								IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			0	070	070	07	2	7.0	1	1	1	-3.24384787472036	4	Cairo Amman Bank, West Bank (general), West Bank	WE	WE00	68767	31.906	35.2	11291960	4	Cairo Amman Bank, West Bank (general), West Bank	WE	WE00	68767	31.906	35.2	11291960	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20190603083000	http://english.pnn.ps/2019/06/03/iof-encourages-settlement-regional-councils-to-seize-more-land-in-area-c/
849653922	20190527	201905	2019	2019.4027	ISR	JERUSALEM	ISR								JOR	JORDAN	JOR								0	043	043	04	1	2.8	4	2	4	-0.11111111111111	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	1	Jordan	JO	JO		31	36	JO	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20190603083000	http://newsweekpakistan.com/kushner-suggests-palestinians-not-ready-to-govern-themselves/
849653923	20190527	201905	2019	2019.4027	ISR	ISRAEL	ISR								JOR	JORDAN	JOR								0	043	043	04	1	2.8	2	2	2	-0.11111111111111	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	1	Morocco	MO	MO		32	-5	MO	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20190603083000	http://newsweekpakistan.com/kushner-suggests-palestinians-not-ready-to-govern-themselves/
849653924	20190527	201905	2019	2019.4027	ISR	JERUSALEM	ISR								MAR	MOROCCO	MAR								0	043	043	04	1	2.8	6	2	6	-0.11111111111111	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	1	Morocco	MO	MO		32	-5	MO	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20190603083000	http://newsweekpakistan.com/kushner-suggests-palestinians-not-ready-to-govern-themselves/
849653925	20190527	201905	2019	2019.4027	ISRGOVMIL	ISRAELI	ISR					GOV	MIL		IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			0	070	070	07	2	7.0	6	1	6	-3.24384787472036	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Cairo Amman Bank, West Bank (general), West Bank	WE	WE00	68767	31.906	35.2	11291960	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20190603083000	http://english.pnn.ps/2019/06/03/iof-encourages-settlement-regional-councils-to-seize-more-land-in-area-c/
849653926	20190527	201905	2019	2019.4027	ISRGOVMIL	ISRAEL	ISR					GOV	MIL		IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			0	070	070	07	2	7.0	1	1	1	-3.24384787472036	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Cairo Amman Bank, West Bank (general), West Bank	WE	WE00	68767	31.906	35.2	11291960	4	Cairo Amman Bank, West Bank (general), West Bank	WE	WE00	68767	31.906	35.2	11291960	20190603083000	http://english.pnn.ps/2019/06/03/iof-encourages-settlement-regional-councils-to-seize-more-land-in-area-c/
849653927	20190527	201905	2019	2019.4027	ISRGOVMIL	ISRAEL	ISR					GOV	MIL		IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			0	070	070	07	2	7.0	1	1	1	-3.24384787472036	4	Cairo Amman Bank, West Bank (general), West Bank	WE	WE00	68767	31.906	35.2	11291960	4	Cairo Amman Bank, West Bank (general), West Bank	WE	WE00	68767	31.906	35.2	11291960	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20190603083000	http://english.pnn.ps/2019/06/03/iof-encourages-settlement-regional-councils-to-seize-more-land-in-area-c/
849653928	20190527	201905	2019	2019.4027	JOR	JORDAN	JOR								ISR	JERUSALEM	ISR								0	042	042	04	1	1.9	4	2	4	-0.11111111111111	1	Jordan	JO	JO		31	36	JO	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20190603083000	http://newsweekpakistan.com/kushner-suggests-palestinians-not-ready-to-govern-themselves/
849653929	20190527	201905	2019	2019.4027	JOR	JORDAN	JOR								ISR	ISRAEL	ISR								0	042	042	04	1	1.9	2	2	2	-0.11111111111111	1	Morocco	MO	MO		32	-5	MO	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20190603083000	http://newsweekpakistan.com/kushner-suggests-palestinians-not-ready-to-govern-themselves/
849653930	20190527	201905	2019	2019.4027	MAR	MOROCCO	MAR								ISR	JERUSALEM	ISR								0	042	042	04	1	1.9	6	2	6	-0.11111111111111	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20190603083000	http://newsweekpakistan.com/kushner-suggests-palestinians-not-ready-to-govern-themselves/
849653931	20190527	201905	2019	2019.4027	MLT	MALTA	MLT																		0	072	072	07	2	8.3	10	1	10	4.90654205607476	1	Malta	MT	MT		35.916667	14.433333	MT	0								1	Malta	MT	MT		35.916667	14.433333	MT	20190603083000	https://www.timesofmalta.com/articles/view/20190603/local/child-protection-act-long-overdue-social-workers-and-foster-carers.711778
849653932	20190527	201905	2019	2019.4027	MNCCAN	TESCO	CAN					MNC			GBR	UNITED KINGDOM	GBR								1	051	051	05	1	3.4	8	1	8	3.84615384615385	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20190603083000	https://www.motherwelltimes.co.uk/health/tesco-celebrates-6-559-local-food-donations-1-4939606
849653933	20190527	201905	2019	2019.4027	MNCCAN	TESCO	CAN					MNC			GBR	UNITED KINGDOM	GBR								1	070	070	07	2	7.0	8	1	8	3.84615384615385	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20190603083000	https://www.motherwelltimes.co.uk/health/tesco-celebrates-6-559-local-food-donations-1-4939606
849653934	20190527	201905	2019	2019.4027	REBMED	REBEL						REB	MED												1	010	010	01	1	0.0	7	1	7	-2.61627906976744	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20190603083000	https://www.sgtreport.com/2019/06/canadas-state-broadcaster-uses-snapchat-to-introduce-kids-to-sex-drugs-polygamy/
849653935	20190527	201905	2019	2019.4027	RUS	RUSSIA	RUS								USA	UNITED STATES	USA								0	010	010	01	1	0.0	4	1	4	-3.98277717976319	1	Russia	RS	RS		60	100	RS	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Russia	RS	RS		60	100	RS	20190603083000	https://www.foxnews.com/opinion/mary-anne-marsh-muellers-mandate-to-congress-is-to-move-forward-on-impeachment
849653936	20190527	201905	2019	2019.4027	ZWE	ZIMBABWE	ZWE								LAB	WORKER						LAB			1	013	013	01	1	0.4	2	1	2	-4.88826815642458	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	20190603083000	https://www.newsday.co.zw/2019/06/workers-petition-ed-over-slave-wages/
849653937	20190527	201905	2019	2019.4027	ZWEGOV	ZIMBABWE	ZWE					GOV			LAB	WORKER						LAB			1	013	013	01	1	0.4	2	1	2	-4.88826815642458	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	20190603083000	https://www.newsday.co.zw/2019/06/workers-petition-ed-over-slave-wages/
849653938	20190602	201906	2019	2019.4164	GBRGOV	UNITED KINGDOM	GBR					GOV			GBRREL	LIVERPOOL	GBR								0	010	010	01	1	0.0	2	1	2	-4.18250950570342	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20190603083000	https://www.express.co.uk/comment/columnists/leo-mckinstry/1135472/Donald-Trump-welcome-protests
849653939	20190602	201906	2019	2019.4164	GBRGOV	UNITED KINGDOM	GBR					GOV			USA	UNITED STATES	USA								0	111	111	11	3	-2.0	2	1	2	-4.18250950570342	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20190603083000	https://www.express.co.uk/comment/columnists/leo-mckinstry/1135472/Donald-Trump-welcome-protests
849653940	20190602	201906	2019	2019.4164	GOV	PRESIDENT						GOV			GBRREL	LIVERPOOL	GBR								0	010	010	01	1	0.0	2	1	2	-4.18250950570342	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20190603083000	https://www.express.co.uk/comment/columnists/leo-mckinstry/1135472/Donald-Trump-welcome-protests
849653941	20190602	201906	2019	2019.4164	GOV	PRESIDENT						GOV			GBRREL	LIVERPOOL	GBR								0	010	010	01	1	0.0	6	1	6	-4.18250950570342	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20190603083000	https://www.express.co.uk/comment/columnists/leo-mckinstry/1135472/Donald-Trump-welcome-protests
849653942	20190602	201906	2019	2019.4164	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								0	111	111	11	3	-2.0	2	1	2	-4.18250950570342	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20190603083000	https://www.express.co.uk/comment/columnists/leo-mckinstry/1135472/Donald-Trump-welcome-protests
849653943	20190603	201906	2019	2019.4192											AFR	AFRICA	AFR								1	043	043	04	1	2.8	2	1	2	-2.73037542662116	0								4	Mamelodi, Gauteng, South Africa	SF	SF06	77339	-25.713	28.3653	-1256572	4	Mamelodi, Gauteng, South Africa	SF	SF06	77339	-25.713	28.3653	-1256572	20190603083000	https://ewn.co.za/2019/06/03/sahrc-to-assist-martha-marais-seek-compensation-over-hospital-abuse
