849662437	20190603	201906	2019	2019.4192	COP	POLICE						COP			KEN	KENYA	KEN								1	173	173	17	4	-5.0	6	1	6	-14.6341463414634	4	Kakamega, Western, Kenya	KE	KE09	18585	0.284219	34.7523	-2247498	4	Kakamega, Western, Kenya	KE	KE09	18585	0.284219	34.7523	-2247498	4	Kakamega, Western, Kenya	KE	KE09	18585	0.284219	34.7523	-2247498	20190603091500	https://www.capitalfm.co.ke/news/2019/06/six-teenage-suspects-accused-of-kidnapping-killing-9-year-old-boy-nabbed/
849662438	20190603	201906	2019	2019.4192	COP	POLICE						COP			KEN	KENYA	KEN								1	190	190	19	4	-10.0	6	1	6	-14.6341463414634	4	Kakamega, Western, Kenya	KE	KE09	18585	0.284219	34.7523	-2247498	4	Kakamega, Western, Kenya	KE	KE09	18585	0.284219	34.7523	-2247498	4	Kakamega, Western, Kenya	KE	KE09	18585	0.284219	34.7523	-2247498	20190603091500	https://www.capitalfm.co.ke/news/2019/06/six-teenage-suspects-accused-of-kidnapping-killing-9-year-old-boy-nabbed/
849662439	20190603	201906	2019	2019.4192	COP	PRISON						COP			KWT	KUWAIT	KWT								1	173	173	17	4	-5.0	2	1	2	-12.2641509433962	1	Kuwait	KU	KU		29.5	47.75	KU	1	Kuwait	KU	KU		29.5	47.75	KU	1	Kuwait	KU	KU		29.5	47.75	KU	20190603091500	http://www.gdnonline.com/Details/552474
849662440	20190603	201906	2019	2019.4192	COP	POLICE CHIEF						COP			MEX	MEXICO	MEX								1	010	010	01	1	0.0	4	1	4	-4.48430493273542	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20190603091500	https://www.bendbulletin.com/home/7204782-151/around-the-world
849662441	20190603	201906	2019	2019.4192	COP	POLICE						COP			MIL	LIEUTENANT						MIL			1	173	173	17	4	-5.0	4	1	4	-4.80769230769231	3	Bossier Parish, Louisiana, United States	US	USLA	LA015	32.6335	-93.6002	558453	3	Bossier Parish, Louisiana, United States	US	USLA		32.6335	-93.6002	558453	3	Bossier Parish, Louisiana, United States	US	USLA		32.6335	-93.6002	558453	20190603091500	https://www.myarklamiss.com/crime/spd-lieutenant-behind-bars-in-bossier-for-dwi/2048068444
849662442	20190603	201906	2019	2019.4192	COP	DEPUTY						COP			MLT	MALTA	MLT								1	012	012	01	1	-0.4	4	1	4	-2.53807106598985	1	Malta	MT	MT		35.916667	14.433333	MT	1	Malta	MT	MT		35.916667	14.433333	MT	1	Malta	MT	MT		35.916667	14.433333	MT	20190603091500	https://www.timesofmalta.com/articles/view/20190603/local/pns-situation-is-untenable-mzpn.711792
849662443	20190603	201906	2019	2019.4192	COP	POLICE						COP			USA	LOUISIANA	USA								1	172	172	17	4	-5.0	4	1	4	-4.80769230769231	3	Bossier Parish, Louisiana, United States	US	USLA	LA015	32.6335	-93.6002	558453	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	3	Bossier Parish, Louisiana, United States	US	USLA		32.6335	-93.6002	558453	20190603091500	https://www.myarklamiss.com/crime/spd-lieutenant-behind-bars-in-bossier-for-dwi/2048068444
849662444	20190603	201906	2019	2019.4192	COP	POLICE						COP			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	4	1	4	-8.24742268041237	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	20190603091500	https://www.bendbulletin.com/home/7204909-151/around-the-state
849662445	20190603	201906	2019	2019.4192	COP	DEPUTIES						COP			USA	FLORIDA	USA								1	173	173	17	4	-5.0	1	1	1	-7.40740740740741	3	Hillsborough County, Florida, United States	US	USFL	FL057	27.917	-82.3498	295757	3	Valrico, Florida, United States	US	USFL	FL057	27.9379	-82.2364	292725	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20190603091500	https://wynkcountry.iheart.com/content/2019-06-02-officials-say-florida-man-accidentally-shot-lover-to-death-during-foreplay/
849662446	20190603	201906	2019	2019.4192	COP	DEPUTIES						COP			USA	FLORIDA	USA								1	173	173	17	4	-5.0	1	1	1	-7.40740740740741	3	Hillsborough County, Florida, United States	US	USFL	FL057	27.917	-82.3498	295757	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20190603091500	https://wynkcountry.iheart.com/content/2019-06-02-officials-say-florida-man-accidentally-shot-lover-to-death-during-foreplay/
849662447	20190603	201906	2019	2019.4192	COP	POLICE						COP			USA	LOUISIANA	USA								1	173	173	17	4	-5.0	2	1	2	-4.80769230769231	3	Bossier Parish, Louisiana, United States	US	USLA	LA015	32.6335	-93.6002	558453	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20190603091500	https://www.myarklamiss.com/crime/spd-lieutenant-behind-bars-in-bossier-for-dwi/2048068444
849662448	20190603	201906	2019	2019.4192	CRM	DEALER						CRM													1	050	050	05	1	3.5	10	1	10	2.52525252525252	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20190603091500	https://www.theglobeandmail.com/investing/globe-advisor/advisor-news/article-carrying-dealers-becoming-essential-to-independent-advisors/
849662449	20190603	201906	2019	2019.4192	CRM	DEALER						CRM													1	080	080	08	2	5.0	10	1	10	2.52525252525252	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20190603091500	https://www.theglobeandmail.com/investing/globe-advisor/advisor-news/article-carrying-dealers-becoming-essential-to-independent-advisors/
849662450	20190603	201906	2019	2019.4192	CRM	PIRATE						CRM			GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	10	1	10	-2.72435897435898	4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	40110	51.5	-0.133333	-2591190	4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	40110	51.5	-0.133333	-2591190	4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	40110	51.5	-0.133333	-2591190	20190603091500	https://www.piratefm.co.uk/news/uk-news/2885739/donald-trump-labels-sadiq-khan-a-stone-cold-loser-before-landing-in-uk/
849662451	20190603	201906	2019	2019.4192	CRM	GANG						CRM			LAB	EMPLOYEE						LAB			1	1821	182	18	4	-9.0	10	1	10	-11.0320284697509	4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20190603091500	https://www.livelaw.in/top-stories/death-penalty-for-repeat-rape-provision-ipc-upheld-145426
849662452	20190603	201906	2019	2019.4192	CVL	IMMIGRANT						CVL													1	012	012	01	1	-0.4	2	1	2	-0.45871559633028	3	Raleigh, North Carolina, United States	US	USNC	NC183	35.7721	-78.6386	1024242	0								3	Asheville, North Carolina, United States	US	USNC	NC021	35.6009	-82.554	1018864	20190603091500	https://www.carolinajournal.com/opinion-article/population-trends-may-surprise-you/
849662453	20190603	201906	2019	2019.4192	CVL	IMMIGRANT						CVL													1	012	012	01	1	-0.4	6	1	6	-0.45871559633028	3	Raleigh, North Carolina, United States	US	USNC	NC183	35.7721	-78.6386	1024242	0								3	Winston-Salem, North Carolina, United States	US	USNC		36.0999	-80.2442	997498	20190603091500	https://www.carolinajournal.com/opinion-article/population-trends-may-surprise-you/
849662454	20190603	201906	2019	2019.4192	CVL	IMMIGRANT						CVL													1	012	012	01	1	-0.4	2	1	2	-0.45871559633028	3	Winston-Salem, North Carolina, United States	US	USNC	NC067	36.0999	-80.2442	997498	0								3	Asheville, North Carolina, United States	US	USNC	NC021	35.6009	-82.554	1018864	20190603091500	https://www.carolinajournal.com/opinion-article/population-trends-may-surprise-you/
849662455	20190603	201906	2019	2019.4192	CVL	COMMUNITY						CVL													1	043	043	04	1	2.8	20	2	20	-2.914399469144	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20190603091500	http://english.sina.com/news/2019-06-03/detail-ihvhiqay3338491.shtml
849662456	20190603	201906	2019	2019.4192	CVL	VILLAGE						CVL													0	046	046	04	1	7.0	2	1	2	-0.77881619937695	4	Serowe, Central, Botswana	BC	BC01	6322	-22.3833	26.7167	-1398073	0								4	Serowe, Central, Botswana	BC	BC01	6322	-22.3833	26.7167	-1398073	20190603091500	http://www.weekendpost.co.bw/wp-news-details.php?nid=6441
849662457	20190603	201906	2019	2019.4192	CVL	IMMIGRANT						CVL													0	120	120	12	3	-4.0	1	1	1	-0.810081008100811	3	Springfield, Virginia, United States	US	USVA	VA199	37.2707	-76.6347	1477980	0								4	Saigon, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	20190603091500	https://www.nbcnews.com/think/opinion/marie-kondo-s-advice-decluttering-threatens-cultural-heritage-refugees-me-ncna1012661
849662458	20190603	201906	2019	2019.4192	CVL	IMMIGRANT						CVL													0	120	120	12	3	-4.0	3	1	3	-0.810081008100811	3	Springfield, Virginia, United States	US	USVA	VA199	37.2707	-76.6347	1477980	0								3	Springfield, Virginia, United States	US	USVA	VA199	37.2707	-76.6347	1477980	20190603091500	https://www.nbcnews.com/think/opinion/marie-kondo-s-advice-decluttering-threatens-cultural-heritage-refugees-me-ncna1012661
849662459	20190603	201906	2019	2019.4192	CVL	ENGINEER						CVL													0	193	193	19	4	-10.0	6	1	6	5.4590570719603	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20190603091500	https://www.devonlive.com/news/uk-world-news/love-island-stars-show-how-2934241
849662460	20190603	201906	2019	2019.4192	CVL	VILLAGE						CVL			AFG	AFGHANISTAN	AFG								0	020	020	02	1	3.0	4	1	4	-4.48430493273542	5	Helmand, Helmand, Afghanistan	AF	AF10	3544	31	64	-3377342	5	Helmand, Helmand, Afghanistan	AF	AF10	3544	31	64	-3377342	5	Helmand, Helmand, Afghanistan	AF	AF10	3544	31	64	-3377342	20190603091500	https://www.bendbulletin.com/home/7204782-151/around-the-world
849662461	20190603	201906	2019	2019.4192	CVL	VILLAGE						CVL			AFG	AFGHANISTAN	AFG								0	030	030	03	1	4.0	4	1	4	-4.48430493273542	5	Helmand, Helmand, Afghanistan	AF	AF10	3544	31	64	-3377342	5	Helmand, Helmand, Afghanistan	AF	AF10	3544	31	64	-3377342	5	Helmand, Helmand, Afghanistan	AF	AF10	3544	31	64	-3377342	20190603091500	https://www.bendbulletin.com/home/7204782-151/around-the-world
849662462	20190603	201906	2019	2019.4192	CVL	VILLAGE						CVL			AFG	AFGHANISTAN	AFG								0	051	051	05	1	3.4	4	1	4	-4.48430493273542	5	Helmand, Helmand, Afghanistan	AF	AF10	3544	31	64	-3377342	5	Helmand, Helmand, Afghanistan	AF	AF10	3544	31	64	-3377342	5	Helmand, Helmand, Afghanistan	AF	AF10	3544	31	64	-3377342	20190603091500	https://www.bendbulletin.com/home/7204782-151/around-the-world
849662463	20190603	201906	2019	2019.4192	CVL	VOTER						CVL			AFR	AFRICA	AFR								0	022	022	02	1	3.2	3	1	3	0.94637223974764	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20190603091500	https://www.myplainview.com/news/article/Former-US-Sen-Thad-Cochran-of-Mississippi-dies-13906675.php
849662464	20190603	201906	2019	2019.4192	CVL	VILLAGE						CVL			BWA	BOTSWANA	BWA								0	046	046	04	1	7.0	4	1	4	-0.77881619937695	4	Serowe, Central, Botswana	BC	BC01	6322	-22.3833	26.7167	-1398073	4	Serowe, Central, Botswana	BC	BC01	6322	-22.3833	26.7167	-1398073	4	Serowe, Central, Botswana	BC	BC01	6322	-22.3833	26.7167	-1398073	20190603091500	http://www.weekendpost.co.bw/wp-news-details.php?nid=6441
849662465	20190603	201906	2019	2019.4192	CVL	POPULATION						CVL			EDU	COLLEGE						EDU			1	020	020	02	1	3.0	10	1	10	-0.45871559633028	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20190603091500	https://www.carolinajournal.com/opinion-article/population-trends-may-surprise-you/
849662466	20190603	201906	2019	2019.4192	CVL	VILLAGE						CVL			GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	4	1	4	1.02739726027397	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20190603091500	https://www.digitalspy.com/soaps/emmerdale/a27694787/emmerdale-charley-webb-pregnant-condition-agony-matthew-wolfenden/
849662467	20190603	201906	2019	2019.4192	CVL	ENGINEER						CVL			GBR	UNITED KINGDOM	GBR								0	193	193	19	4	-10.0	2	1	2	5.4590570719603	5	Staffordshire, Staffordshire, United Kingdom	UK	UKM9	40131	52.8333	-2	-2608511	5	Staffordshire, Staffordshire, United Kingdom	UK	UKM9	40131	52.8333	-2	-2608511	5	Staffordshire, Staffordshire, United Kingdom	UK	UKM9	40131	52.8333	-2	-2608511	20190603091500	https://www.devonlive.com/news/uk-world-news/love-island-stars-show-how-2934241
849662468	20190603	201906	2019	2019.4192	CVL	ENGINEER						CVL			GBR	UNITED KINGDOM	GBR								0	193	193	19	4	-10.0	2	1	2	5.4590570719603	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20190603091500	https://www.devonlive.com/news/uk-world-news/love-island-stars-show-how-2934241
849662469	20190603	201906	2019	2019.4192	CVL	HUNTER						CVL			IRQ	IRAQI	IRQ								1	051	051	05	1	3.4	6	1	6	-8.80195599022006	4	Ali Mansur, As Sulaymaniyah, Iraq	IZ	IZ05	36767	35.5119	44.9069	-3102472	4	Ali Mansur, As Sulaymaniyah, Iraq	IZ	IZ05	36767	35.5119	44.9069	-3102472	4	Ali Mansur, As Sulaymaniyah, Iraq	IZ	IZ05	36767	35.5119	44.9069	-3102472	20190603091500	https://human-wrongs-watch.net/2019/06/03/us-lawmaker-ex-soldier-duncan-hunter-admits-committing-war-crimes-in-iraq/
849662470	20190603	201906	2019	2019.4192	CVL	HUNTER						CVL			IRQ	IRAQI	IRQ								1	190	190	19	4	-10.0	6	1	6	-8.80195599022006	4	Fallujah, Al Anbar, Iraq	IZ	IZ01	36755	33.3558	43.7861	-3102259	4	Fallujah, Al Anbar, Iraq	IZ	IZ01	36755	33.3558	43.7861	-3102259	4	Fallujah, Al Anbar, Iraq	IZ	IZ01	36755	33.3558	43.7861	-3102259	20190603091500	https://human-wrongs-watch.net/2019/06/03/us-lawmaker-ex-soldier-duncan-hunter-admits-committing-war-crimes-in-iraq/
849662471	20190603	201906	2019	2019.4192	CVL	SCIENTIST						CVL			ISR	ISRAEL	ISR								0	1832	183	18	4	-10.0	3	1	3	-3.47574221578567	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20190603091500	https://nationalinterest.org/blog/buzz/israeli-f-16s-wiped-out-syrian-missile-complex-russian-didn%E2%80%99t-fire-back-60732
849662472	20190603	201906	2019	2019.4192	CVL	VOTER						CVL			ITA	ITALIA	ITA								1	110	110	11	3	-2.0	5	1	5	-0.44742729306488	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20190603091500	https://human-wrongs-watch.net/2019/06/03/europes-vote-and-italys-right-wing-bloc/
849662473	20190603	201906	2019	2019.4192	CVL	ENGINEER						CVL			LAB	EMPLOYEE						LAB			1	081	081	08	2	5.0	10	1	10	-0.96463022508039	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20190603091500	https://www.infosecurity-magazine.com/news/ieee-lifts-restriction-on-huawei-1/
849662474	20190603	201906	2019	2019.4192	CVL	VETERANS WHO FOUGHT						CVL			MDV	MALE	MDV								1	015	015	01	1	0.0	10	1	10	-1.60427807486631	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	20190603091500	https://allafrica.com/stories/201906030130.html
849662475	20190603	201906	2019	2019.4192	CVL	RESIDENTS						CVL			MED	MEDIA						MED			1	051	051	05	1	3.4	10	1	10	0.83857442348008	0								0								0								20190603091500	https://radyonatin.com/story.php?storyid=34198
849662476	20190603	201906	2019	2019.4192	CVL	HUNTER						CVL			MIL	NAVY						MIL			1	112	112	11	3	-2.0	6	1	6	-8.80195599022006	4	Fallujah, Al Anbar, Iraq	IZ	IZ01	36755	33.3558	43.7861	-3102259	4	Fallujah, Al Anbar, Iraq	IZ	IZ01	36755	33.3558	43.7861	-3102259	4	Fallujah, Al Anbar, Iraq	IZ	IZ01	36755	33.3558	43.7861	-3102259	20190603091500	https://human-wrongs-watch.net/2019/06/03/us-lawmaker-ex-soldier-duncan-hunter-admits-committing-war-crimes-in-iraq/
849662477	20190603	201906	2019	2019.4192	CVL	TOURIST						CVL			TUR	TURKISH	TUR								1	042	042	04	1	1.9	5	1	5	0	4	Antalya, Antalya, Turkey	TU	TU07	27547	36.9081	30.6956	-735347	4	Antalya, Antalya, Turkey	TU	TU07	27547	36.9081	30.6956	-735347	4	Antalya, Antalya, Turkey	TU	TU07	27547	36.9081	30.6956	-735347	20190603091500	https://en.delfi.lt/lifestyle/looking-for-turkish-sun-lithuanians-in-top-10-of-foreign-tourists-in-antalya.d?id=81349772
849662478	20190603	201906	2019	2019.4192	CVL	VOTER						CVL			USA	UNITED STATES	USA								0	051	051	05	1	3.4	3	1	3	0.94637223974764	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20190603091500	https://www.myplainview.com/news/article/Former-US-Sen-Thad-Cochran-of-Mississippi-dies-13906675.php
849662479	20190603	201906	2019	2019.4192	CVL	IMMIGRANT						CVL			USA	UNITED STATES	USA								0	120	120	12	3	-4.0	2	1	2	-0.810081008100811	3	Springfield, Virginia, United States	US	USVA	VA199	37.2707	-76.6347	1477980	3	Springfield, Virginia, United States	US	USVA	VA199	37.2707	-76.6347	1477980	3	Springfield, Virginia, United States	US	USVA	VA199	37.2707	-76.6347	1477980	20190603091500	https://www.nbcnews.com/think/opinion/marie-kondo-s-advice-decluttering-threatens-cultural-heritage-refugees-me-ncna1012661
849662480	20190603	201906	2019	2019.4192	CVL	IMMIGRANT						CVL			USA	UNITED STATES	USA								0	120	120	12	3	-4.0	2	1	2	-0.810081008100811	3	Springfield, Virginia, United States	US	USVA	VA199	37.2707	-76.6347	1477980	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Springfield, Virginia, United States	US	USVA	VA199	37.2707	-76.6347	1477980	20190603091500	https://www.nbcnews.com/think/opinion/marie-kondo-s-advice-decluttering-threatens-cultural-heritage-refugees-me-ncna1012661
849662481	20190603	201906	2019	2019.4192	CVL	IMMIGRANT						CVL			USA	UNITED STATES	USA								0	120	120	12	3	-4.0	2	1	2	-0.810081008100811	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20190603091500	https://www.nbcnews.com/think/opinion/marie-kondo-s-advice-decluttering-threatens-cultural-heritage-refugees-me-ncna1012661
849662482	20190603	201906	2019	2019.4192	CVL	VOTER						CVL			USAGOV	OBAMA	USA					GOV			0	012	012	01	1	-0.4	8	1	8	-0.676589986468199	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20190603091500	https://www.newsadvance.com/opinion/columnists/goldberg_jonah/warning-to-trump-biden-s-no-hillary/article_728d703a-83e6-11e9-b0fe-67bfdf87f4c7.html
849662483	20190603	201906	2019	2019.4192	CVL	VOTER						CVL			USAGOV	OBAMA	USA					GOV			0	012	012	01	1	-0.4	2	1	2	-0.676589986468199	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20190603091500	https://www.newsadvance.com/opinion/columnists/goldberg_jonah/warning-to-trump-biden-s-no-hillary/article_728d703a-83e6-11e9-b0fe-67bfdf87f4c7.html
849662484	20190603	201906	2019	2019.4192	CVLCVL	CIVILIAN						CVL	CVL												1	023	023	02	1	3.4	5	1	5	0.97560975609756	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20190603091500	https://themuslimtimes.info/2019/06/03/cassis-pompeo-talks-swiss-ask-us-to-ease-aid-deliveries-to-iran/
849662485	20190603	201906	2019	2019.4192	CVLEDU	VILLAGE						CVL	EDU		EDU	SCHOOL						EDU			1	020	020	02	1	3.0	10	1	10	3.21543408360128	0								0								0								20190603091500	https://www.stokesentinel.co.uk/news/local-news/our-school-budget-barely-supports-2934013
849662486	20190603	201906	2019	2019.4192	CVLEDU	VILLAGE						CVL	EDU		EDU	SCHOOL						EDU			1	071	071	07	2	7.4	10	1	10	3.21543408360128	0								0								0								20190603091500	https://www.stokesentinel.co.uk/news/local-news/our-school-budget-barely-supports-2934013
849662487	20190603	201906	2019	2019.4192	CVLOPP	CIVIL SOCIETY						CVL	OPP		COP	POLICE						COP			0	042	042	04	1	1.9	10	1	10	-0.62893081761007	4	Rumbek, Wilayat al Buhayrat, South Sudan	OD	OD04	37129	6.802	29.6912	-13395	4	Rumbek, Wilayat al Buhayrat, South Sudan	OD	OD04	37129	6.802	29.6912	-13395	4	Rumbek, Wilayat al Buhayrat, South Sudan	OD	OD04	37129	6.802	29.6912	-13395	20190603091500	https://radiotamazuj.org/en/news/article/hybrid-court-to-hold-peace-violators-accountable-un-official
849662488	20190603	201906	2019	2019.4192	CVLOPP	CIVIL SOCIETY						CVL	OPP		COP	POLICE						COP			0	043	043	04	1	2.8	10	1	10	-0.62893081761007	4	Rumbek, Wilayat al Buhayrat, South Sudan	OD	OD04	37129	6.802	29.6912	-13395	4	Rumbek, Wilayat al Buhayrat, South Sudan	OD	OD04	37129	6.802	29.6912	-13395	4	Rumbek, Wilayat al Buhayrat, South Sudan	OD	OD04	37129	6.802	29.6912	-13395	20190603091500	https://radiotamazuj.org/en/news/article/hybrid-court-to-hold-peace-violators-accountable-un-official
849662489	20190603	201906	2019	2019.4192	DEU	GERMANY	DEU																		1	042	042	04	1	1.9	5	1	5	4	5	Gangwon, Kangwon-do, South Korea	KS	KS06	24978	37.75	128.25	-709262	0								5	Gangwon, Kangwon-do, South Korea	KS	KS06	24978	37.75	128.25	-709262	20190603091500	http://www.koreaherald.com/view.php?ud=20190603000569
849662490	20190603	201906	2019	2019.4192	DEU	GERMANY	DEU																		1	173	173	17	4	-5.0	2	1	2	-3.9674465920651	1	Nigeria	NI	NI		10	8	NI	0								1	Nigeria	NI	NI		10	8	NI	20190603091500	https://www.thecable.ng/comrade-aisha-buhari-beyond-the-other-room
849662491	20190603	201906	2019	2019.4192	DEU	GERMANY	DEU																		0	181	181	18	4	-9.0	4	1	4	-3.9674465920651	1	Germany	GM	GM		51.5	10.5	GM	0								1	Germany	GM	GM		51.5	10.5	GM	20190603091500	https://www.thecable.ng/comrade-aisha-buhari-beyond-the-other-room
849662492	20190603	201906	2019	2019.4192	DEU	GERMANY	DEU								DEUGOV	GERMANY	DEU					GOV			1	040	040	04	1	1.0	2	1	2	-5.16304347826087	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20190603091500	https://www.chathamhouse.org/expert/comment/better-devil-you-know-importance-measuring-climate-risk
849662493	20190603	201906	2019	2019.4192	DEU	GERMANY	DEU								EUR	EUROPEAN	EUR								1	111	111	11	3	-2.0	2	1	2	-1.65605095541401	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20190603091500	http://www.hurriyetdailynews.com/merkel-vows-coalition-will-push-on-despite-jitters-as-spd-chief-quits-143908
849662494	20190603	201906	2019	2019.4192	DEU	GERMANY	DEU								GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	3	1	3	2.63157894736843	1	Germany	GM	GM		51.5	10.5	GM	5	Staffordshire, Staffordshire, United Kingdom	UK	UKM9	40131	52.8333	-2	-2608511	1	New Zealand	NZ	NZ		-42	174	NZ	20190603091500	https://www.expressandstar.com/entertainment/staffordshire-entertainment/2019/06/03/herd-about-this-record-breaker-staffordshire-county-show-enjoys-successful-year/
849662495	20190603	201906	2019	2019.4192	DEU	GERMANY	DEU								GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	1	1	1	2.63157894736843	1	Norway	NO	NO		62	10	NO	5	Staffordshire, Staffordshire, United Kingdom	UK	UKM9	40131	52.8333	-2	-2608511	1	New Zealand	NZ	NZ		-42	174	NZ	20190603091500	https://www.expressandstar.com/entertainment/staffordshire-entertainment/2019/06/03/herd-about-this-record-breaker-staffordshire-county-show-enjoys-successful-year/
849662496	20190603	201906	2019	2019.4192	DEU	GERMANY	DEU								MED	WEBSITE						MED			1	0341	034	03	1	7.0	2	1	2	-2.17391304347826	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20190603091500	https://forextv.com/market-news/the-wall-street-journal-german-governments-future-in-question-as-merkels-coalition-partner-quits/
849662497	20190603	201906	2019	2019.4192	DEU	GERMANY	DEU								USA	UNITED STATES	USA								0	193	193	19	4	-10.0	36	9	36	-2.65736873273447	1	Germany	GM	GM		51.5	10.5	GM	2	Utah, United States	US	USUT		40.1135	-111.854	UT	1	Germany	GM	GM		51.5	10.5	GM	20190603091500	https://www.eveshamjournal.co.uk/news/national/17680189.the-beaches-where-more-than-130000-troops-landed-for-d-day/
849662498	20190603	201906	2019	2019.4192	DEU	GERMAN	DEU								USA	AMERICAN	USA								0	193	193	19	4	-10.0	9	9	9	-2.65736873273447	1	Germany	GM	GM		51.5	10.5	GM	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20190603091500	https://www.eveshamjournal.co.uk/news/national/17680189.the-beaches-where-more-than-130000-troops-landed-for-d-day/
